szczegolnaFormaPrawna_Symbol,formaWlasnosci_Symbol,pkdKod,wsk_liczba_dni_istnienia,Aktywa,Aktywa_trwale,Wartosci_niematerialne_prawne,Wartosc_firmy,Rzeczowe_aktywa_trwale,Srodki_trwale,Naleznosci_dlugoterminowe,Inwestycje_dlugoterminowe,Rozliczenia_miedzyokresowe_dlugie,Aktywa_obrotowe,Zapasy,Naleznosci_krotkoterminowe,Naleznosci_dostaw_uslug_12m_powiazane,Naleznosci_dostaw_uslug_pow12m_powiazane,Naleznosci_dostaw_uslug_12m_kapitale,Naleznosci_dostaw_uslug_pow12m_kapitale,Naleznosci_dostaw_uslug_12m_pozostale,Naleznosci_dostaw_uslug_pow12m_pozostale,Naleznosci_dostaw_uslug_pozostale_sadowe,Inwestycje_krotkoterminowe,Srodki_pieniezne,Rozliczenia_miedzyokresowe_krotkie,Kapital_wlasny,Kapital_podstawowy,Kapital_zapasowy,Zysk_netto,Zobowiazania_rezerwy,Rezerwy_na_zobowiazania,Rezerwa_z_tytulu_odroczonego_podatku_dochodowego,Rezerwa_na_swiadczenia_emerytalne,Rezerwa_na_swiadczenia_emerytalne_dlugie,Rezerwa_na_swiadczenia_emerytalne_krotkie,Pozostale_rezerwy,Pozostale_rezerwy_krotkie,Zobowiazania_dlugoterminowe,Kredyty_pozyczki_dlugie,Inne_zobowiazania_fin_dlugoterminowe,Zobowiazania_krotkoterminowe,Zobowiazania_dostaw_uslug_12m_powiazane,Zobowiazania_dostaw_uslug_pow12m_powiazane,Zobowiazania_dostaw_uslug_12m_kapitale,Zobowiazania_dostaw_uslug_pow12m_kapitale,Kredyty_pozyczki_krotkie,Inne_zobowiazania_fin_krotkoterminowe,Zobowiazania_dostaw_uslug_12m_pozostale,Zobowiazania_dostaw_uslug_pow12m_pozostale,Rozliczenia_miedzyokresowe_b,Ujemna_wartosc_firmy,Inne_rozliczenia_miedzyokresowe,Inne_rozliczenia_miedzyokresowe_dlugie,Inne_rozliczenia_miedzyokresowe_krotkie,schemat_wsk_bilans,Naleznosci_dostaw_uslug_12m,Naleznosci_dostaw_uslug_pow12m,Zobowiazania_dostaw_uslug_12m,Zobowiazania_dostaw_uslug_pow12m,Kredyty_pozyczki,wsk_kapital_do_aktywa,przychody_sprzedazy,koszty_sprzedanych_produktow,koszty_sprzedazy,koszty_ogolnego_zarzadu,zysk_sprzedazy,pozostale_przychody_oper,dotacje,koszty_operacyjne_pozostale,zysk_operacyjny,przychody_finansowe,dywidendy_udzialy,przychody_odsetki,koszty_finansowe,koszty_odsetki,zysk_brutto,podatek_dochodowy,zysk_netto,koszty_operacyjne,amortyzacja,schemat_wsk_rzis,przychody,RP_przeplywy_operacyjne,RP_amortyzacja,wsk_amortyzacja,wsk_koszty_operacyjne,wsk_Zobowiazania_krotkoterminowe,wsk_Zobowiazania_dlugoterminowe,wsk_marza_brutto_1,wsk_marza_brutto_2,wsk_stopa_marzy_brutto,wsk_rent_operacyjna,wsk_ROS,wsk_ROA,wsk_s_ROA,wsk_rent_operacyjna_aktywow,wsk_ROE,wsk_s_ROE,wsk_mnoznik_kap_wl,wsk_zwrot_aktywa_trwale,wsk_rent_kaptial_podstawowy,wsk_akt_generowania_got_1,wsk_akt_generowania_got_2,wsk_rent_sprzedazy,wsk_ebit,wsk_ebitda_1,wsk_ebitda_2,wsk_ebitda_3,wsk_marza_ebitda_1,wsk_marza_ebitda_2,wsk_marza_ebitda_3,wsk_marza_ebit,wsk_ebitda_aktywa_1,wsk_ebitda_aktywa_2,wsk_ebitda_aktywa_3,wsk_zwrot_aktywa_mat,wsk_zysk_zobowiazania,wsk_zysk_op_zobowiazania,wsk_sprzedaz_kap_obrotowy,wsk_koszty_przychody,wsk_rent_kapitalu,wsk_stopa_zysku_sprzedaz,wsk_pokrycie_wyd_fin_gotowkowe_1,wsk_pokrycie_wyd_fin_gotowkowe_2,wsk_koszt_długu_1,wsk_koszt_długu_2,wsk_pokrycie_aktywow_tr_kapitalem_st,wsk_struktury_finansowania,wsk_pokrycie_zob_kr_gotowkowe_1,wsk_pokrycie_zob_kr_gotowkowe_2,wsk_zysk_operacyjny_zob_1,wsk_zysk_operacyjny_zob_2,wsk_zadluzenia_gotowki_1,wsk_zadluzenia_gotowki_2,wsk_koszty_fin_przychody,wsk_koszty_odsetki_przychody,wsk_zadluzenie_gotowka,wsk_udzial_kap_wlasnego_aktywa_1,wsk_udzial_kap_wlasnego_aktywa_2,wsk_ogolnego_zadluzenia_1,wsk_ogolnego_zadluzenia_2,wsk_pokrycie_aktywow_kap_stalym,wsk_zadluzenie_kap_wlasnego,wsk_ogolnego_zadluzenia_pozyczki,wsk_zadluzenia_pozyczki_dlugie,wsk_zadluzenia_dlugie,wsk_zadluzenia_krotkie,wsk_pokrycia_zobowiazan_rz_aktywami_trwalymi,wsk_ROE_brutto,wsk_ROA_operacyjny,wsk_efekt_dzwigni_fin_1,wsk_efekt_dzwigni_fin_2,wsk_pokrycia_odsetek_zyskiem,wsk_ebitda_koszty_odsetkowe_1,wsk_ebitda_koszty_odsetkowe_2,wsk_ebitda_koszty_odsetkowe_3,wsk_ebitda_koszty_finansowe_1,wsk_ebitda_koszty_finansowe_2,wsk_ebitda_koszty_finansowe_3,wsk_ebitda_zobowiazan_odsetki_1,wsk_ebitda_zobowiazan_odsetki_2,wsk_ebitda_zobowiazan_odsetki_3,wsk_ebitda_zobowiazan_odsetki_4,wsk_ebitda_zobowiazan_1,wsk_ebitda_zobowiazan_2,wsk_ebitda_zobowiazan_3,wsk_rotacja_aktywow_1,wsk_rotacja_aktywow_2,wsk_rotacja_rz_aktywow_trwalych,wsk_rotacja_wartosci_niewaterialnych,wsk_rotacja_zapasow,wsk_rotacja_naleznosci,wsk_rotacja_naleznosci_dostaw_uslug,wsk_cykl_operacyjny,wsk_poziom_kosztow_operacyjnych,wsk_poziom_kosztow_finansowych,wsk_obrotowsci_naleznosci,wsk_rotacja_zobowiazan,wsk_rotacja_zobowiazan_dostaw_uslug,wsk_cykl_konwersji_gotowki,wsk_plynnosc_biez_1,wsk_plynnosc_biez_2,wsk_plynnosc_biez_3,wsk_plynnosc_szybka_1,wsk_plynnosc_szybka_2,wsk_plynnosc_gotowkowa_1,wsk_poziom_kapitalu_obrotowego_netto,wsk_udzial_kapitalu_obrotowego_netto,wsk_udzial_zob_biez_sprzedaz_1,wsk_udzial_zob_biez_sprzedaz_2,wsk_udzial_zob_biez_aktywa_1,wsk_udzial_zob_biez_aktywa_2,wsk_udzial_zapasy_zobowiazania,wsk_udzial_zapasy_kap_obrotowy,wsk_udzial_kap_obrotowego_w_fin,wsk_zysk_ebitda_1,wsk_zysk_ebitda_2,wsk_zysk_ebitda_3,wsk_zysk_CF_operacyjny,wsk_obrotowosc_gotowkowa,wsk_struktura_majatku,wsk_struktury_kapitalu,wsk_zast_kapitalu_wlasnego,wsk_zast_kapitalu_podstawowego,wsk_zast_kapitalu_stalego,wsk_zast_kapitalu_obcego,wsk_sytuacji_fin,wsk_struktura_kap_wlasnego_1,wsk_struktura_kap_wlasnego_2,wsk_struktura_kap_wlasnego_s_1,wsk_struktura_kap_wlasnego_s_2,wsk_zadluzenia,wsk_zob_dlugoterminowe_aktywa_rzeczowe,wsk_zob_oprocentowanych,wsk_zob_oprocentowanych_aktywa_rzeczowe,wsk_struktura_kap_obcego_s,wsk_zob_s_aktywa_rzeczowe,wsk_fin_majatku_kapitalem,default
117,216,2120,4290,7074579.75,218369.45,0.0,0.0,14141.2,14141.2,82286.23,0.0,121942.02,6856210.3,0.0,509113.7,333484.84,0.0,0.0,0.0,0.0,0.0,0.0,6347096.6,6347096.6,0.0,6277443.79,50500.0,6138190.73,88753.06,797135.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155335.87,0.0,0.0,0.0,0.0,0.0,0.0,77437.89,0.0,641800.09,0.0,641800.09,0.0,641800.09,SFJIN,0.0,0.0,0.0,0.0,0.0,0.8873239134805145,3435302.49,0.0,0.0,0.0,114285.25,1.16,0.0,1534.55,112751.86,0.0,0.0,0.0,728.85,0.0,112023.01,23269.95,88753.06,3321017.24,71307.72,SFJIN,3435303.6500000004,,,71307.72,3323280.64,797135.96,0.0,0.0326093473571106,0.0326093583683223,0.0332678855305111,0.0332678742969344,0.0258355880619991,0.0125453473049052,0.0125453473049052,0.0161543517832278,0.0141384077610354,0.0141384077610354,1.1269841653173926,7.973287981218001,1.7574863366336633,0.025914009945255,,0.0258355880619991,112751.86,184059.58,184059.58,184059.58,0.0535788567486527,0.0535788386566643,0.0535788567486527,0.0328215230909694,0.0260170337326397,0.0260170337326397,0.0260170337326397,0.0159376053397376,0.1113399275074731,0.1414462095023288,0.5669682029351039,0.9673909793020876,-49.320371855780415,0.0326090206979124,251.53423886945188,,0.0,0.0,32.397296187722226,1.0,0.2299867766597808,,0.1414462095023288,0.0707231047511644,0.0,,0.0002121647226471,0.0,0.0,0.8873239134805145,0.8747785661756093,0.1126760865194854,0.1126760865194854,28.74689563947704,0.1269841653173926,0.0,0.0,0.0,0.1269841653173926,141.412,0.0178453226739287,0.0158345815523529,1.1269841653173924,0.7871538438478974,887.5305999999999,1840.5958,1840.5958,1840.5958,252.53423886945188,252.53423886945188,252.53423886945188,1840.5958,1840.5958,1840.5958,1840.5958,0.2309011125279055,0.2309011125279055,0.2309011125279055,4.722174651055489,0.4855839656058722,242.92864042655503,34353.024900000004,0.0,53.944998246719166,35.33560206513284,53.944998246719166,0.9673909793020876,0.0002121647226471,6.747613529158614,84.46344689721923,8.205213963559872,138.4084451439384,8.6010550822472,8.6010550822472,4.764777628581896,8.6010550822472,16.563431538077893,7.962376455830697,6059074.34,0.8564571400866603,0.232042436530822,-1.763767341489628,0.1126760865194854,-0.7844933319184082,0.0,0.0,11.901220375723536,0.4821974493259193,0.4821974493259193,0.4821974493259193,,0.5412399883751573,0.0318498763084907,7.874997622739288,28.74689563947704,0.2312594550199215,28.74689563947704,0.1162648059380559,247.25363283875384,0.8873239134805145,0.8873239134805145,0.8873239134805145,8.628988575199298,0.1269841653173926,0.0,0.0,0.0,0.1126760865194854,-0.7844933319184082,0.8837351940619441,0
117,214,7022,3548,63586.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63586.28,0.0,17907.6,0.0,0.0,0.0,0.0,17907.6,0.0,0.0,45678.68,45678.68,0.0,60310.78,5000.0,33920.01,21390.77,3275.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3275.5,0.0,0.0,0.0,0.0,0.0,0.0,184.5,0.0,0.0,0.0,0.0,0.0,0.0,SFJIN,0.0,0.0,0.0,0.0,0.0,0.9484873151881192,49940.0,0.0,0.0,0.0,23507.91,0.0,0.0,1.14,23506.77,0.0,0.0,0.0,0.0,0.0,23506.77,2116.0,21390.77,26432.09,0.0,SFJIN,49940.0,,,0.0,26433.23,3275.5,0.0,0.470700240288346,0.470700240288346,0.4707230676812174,0.4707230676812174,0.4283293952743292,0.3364054321152299,0.3364054321152299,0.3697009795194813,0.3546757312705954,0.3546757312705954,1.054310357120236,235.0677,4.278154,0.3696830511236071,,0.4283293952743292,23506.77,23506.77,23506.77,23506.77,0.470700240288346,0.470700240288346,0.470700240288346,0.470700240288346,0.3696830511236071,0.3696830511236071,0.3696830511236071,0.3696830511236071,6.53053579606167,7.176544039078004,0.8280443396686298,0.529299759711654,3.4130439239753696,0.470700240288346,235.0677,,0.0,0.0,635.8628,1.0,7.176544039078004,,7.176544039078004,3.588272019539002,0.0,,0.0,0.0,0.0,0.9484873151881192,0.6120818830728892,0.0515126848118808,0.0515126848118808,603.1078,0.0543103571202362,0.0,0.0,0.0,0.0543103571202362,0.0,0.3897606696514288,0.3696830511236071,1.054310357120236,0.9099833792562738,213.9077,235.0677,235.0677,235.0677,235.0677,235.0677,235.0677,235.0677,235.0677,235.0677,235.0677,7.176544039078004,7.176544039078004,7.176544039078004,2.7887600795193106,0.7853895525890177,499.4,499.4,0.0,130.5239567480977,130.5239567480977,130.5239567480977,0.529299759711654,0.0,2.7887600795193106,23.874289146976373,1.344773728474169,154.39824589507407,19.41269424515341,19.41269424515341,19.41269424515341,19.41269424515341,33.35825370172493,13.945559456571516,60310.78,0.9484873151881192,0.0655887064477372,-1.2076647977573087,0.0515126848118808,-0.6668605239998314,0.0,0.0,3.3678873774263445,0.9099833792562738,0.9099833792562738,0.9099833792562738,,1.093289035497523,0.0,18.41269424515341,603.1078,50.0,603.1078,0.0515126848118808,0.1841269424515341,0.9484873151881192,0.9484873151881192,0.9484873151881192,3.3678873774263445,0.0543103571202362,0.0,0.0,0.0,0.0515126848118808,-0.6668605239998314,0.9484873151881192,0
117,214,3311,2711,25575.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25575.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25575.05,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFJMI,0.0,0.0,0.0,0.0,0.0,1.0,316.08,0.0,0.0,0.0,1677.76,1000.0,0.0,0.0,2677.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.68,0.0,SFJMI,1316.08,,,0.0,1361.68,0.0,0.0,0.0,0.0,5.308023285244242,1.2748161206005717,0.0,0.0,0.0,0.0656014357743191,0.0,0.0,1.0,26.777600000000003,0.0,0.0,,0.0,0.0,0.0,0.0,2677.76,0.0,0.0,8.471779296380664,0.0,0.0,0.0,0.1047020435932676,0.1047020435932676,0.0,26.777600000000003,0.0123589201194132,4.308023285244242,0.0123589201194132,-3.3080232852442424,0.0,,0.0,0.0,255.7505,1.0,0.0,,26.777600000000003,26.777600000000003,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,255.7505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.777600000000003,0.0,0.0,26.777600000000003,0.0,0.0,26.777600000000003,26.777600000000003,0.0,0.0,26.777600000000003,0.0123589201194132,0.0123589201194132,3.1608,3.1608,0.0,0.0,0.0,0.0,4.308023285244242,0.0,3.1608,0.0,0.0,0.0,inf,255.7505,255.7505,255.7505,255.7505,0.0,25575.05,1.0,0.0,-80.91321817261453,0.0,0.0,0.0,0.0,255.7505,0.0,0.0,0.0,,3.1608,0.0,255.7505,255.7505,300.0,255.7505,0.0,2.557505,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
117,215,7120,10940,1276886.46,115988.5,0.0,0.0,93027.3,93027.3,0.0,22961.2,0.0,1160897.96,800.0,740715.47,0.0,0.0,0.0,0.0,738503.47,0.0,0.0,418501.47,418501.47,881.02,933300.58,50000.0,595060.43,288240.15,343585.88,13777.89,0.0,0.0,0.0,0.0,0.0,13777.89,0.0,0.0,0.0,326776.55,0.0,0.0,0.0,0.0,0.0,0.0,181698.27,0.0,3031.44,0.0,3031.44,0.0,3031.44,SFJIN,0.0,0.0,0.0,0.0,0.0,0.7309190043412317,4471059.43,0.0,0.0,0.0,202044.86,171363.52,3365.76,15282.61,358125.77,676.84,0.0,635.44,2013.46,2013.46,356789.15,68549.0,288240.15,4269014.57,32341.62,SFJIN,4643099.789999999,,,32341.62,4286310.640000001,343585.88,0.0,0.0768428778482058,0.0797996885494318,0.0451894820821024,0.0435214245182033,0.0644679755464579,0.2257367111559786,0.2266108657773691,0.1582324398678329,0.3088395702057744,0.3088395702057744,1.368140647678586,3.8496846624593,5.764803000000001,0.3047497034309535,,0.0644679755464579,358802.61000000004,391144.23,394509.9900000001,390467.39,0.0874835676250449,0.0849669418800064,0.0873321851595249,0.0802500202955253,0.3063265546726841,0.3089624664044131,0.3057964840507433,0.2804679830342942,0.8389173326913202,1.0423180661556872,5.470443346438731,0.9586789679510032,8.685056642774693,0.0413210320489967,193.2647134782911,,20.1346,20.1346,11.008733279592374,1.0,1.132557513713893,,1.0423180661556872,0.5211590330778436,0.0,,0.0004503317460935,0.0004503317460935,0.0004503317460935,0.7309190043412317,0.5051822931852531,0.2690809956587683,0.2690809956587683,8.046492367777839,0.368140647678586,0.0,0.0,0.0,0.368140647678586,930.273,0.3822875048465094,0.2809980536562351,1.3604631771371232,0.804857327078138,144.15663087421655,194.2647134782912,195.9363434088584,193.92855581933588,194.2647134782912,195.9363434088584,193.92855581933588,194.2647134782912,195.9363434088584,3904.6739,3904.6739,1.1384176497590648,1.1482136285693698,1.1364477201449603,5.208687805689612,3.501532493343221,48.0617993857717,44710.5943,0.065129977482764,60.30347735279376,60.12339296505392,60.368607330276525,0.9586789679510032,0.0004503317460935,6.03613615630304,27.972175784744604,14.792505292196486,88.34078311502113,3.3787708621786203,3.3787708621786203,3.349220864093,3.373878286267177,4.596811225187717,1.2180403630090968,817312.08,0.6400820320390899,0.0768466367712763,-0.1828005404079364,0.2690809956587683,-0.058670517972287,0.0023283843911164,0.0009788182746546,1.102218514739821,0.7369152550198682,0.7306282662195702,0.7381926311439222,,10.683497551394504,0.0999127434076979,2.716353128364879,8.046492367777839,0.4310772188622148,8.046492367777839,0.2959656161339107,27.187253954990418,0.7309190043412317,0.7309190043412317,0.7309190043412317,1.087275046596516,0.368140647678586,0.0,0.0,0.0,0.2690809956587683,-0.058670517972287,0.7040343838660893,0
117,215,4110,3782,13159950.15,93152.0,0.0,0.0,0.0,0.0,5600.0,0.0,87552.0,13066798.15,10960731.64,181569.67,0.0,0.0,0.0,0.0,2776.07,0.0,0.0,1923764.93,1923764.93,731.91,4748337.25,4976000.0,100000.0,-214985.14,8411612.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761896.15,667121.75,0.0,7649716.75,0.0,0.0,0.0,0.0,4454915.1,531287.67,31039.37,0.0,0.0,0.0,0.0,0.0,0.0,SFJIN,0.0,0.0,0.0,0.0,0.0,0.3608172672295419,4778523.57,0.0,0.0,0.0,-180418.42,5554.21,0.0,23458.36,-198322.57,0.0,0.0,0.0,78.57,78.57,-198401.14,16584.0,-214985.14,4958941.99,0.0,SFJIN,4784077.78,,,0.0,4982478.92,7649716.75,761896.1500000004,-0.0414711359479611,-0.041519338995329,-0.0377561013055754,-0.0377122672951191,-0.0449898670270658,-0.0163363187207817,-0.0163314827070222,-0.013709658315081,-0.0452758784140701,-0.0452758784140701,2.77148598701577,-1983.2257,-0.0432044091639871,-0.0150761315763798,,-0.0449898670270658,-198322.57,-198322.57,-198322.57,-198322.57,-0.0415028966781888,-0.0414547127199926,-0.0415028966781888,-0.0415028966781888,-0.0150701611890224,-0.0150701611890224,-0.0150701611890224,-0.0150701611890224,-0.0281036732503853,-0.025925478874757,0.8821214261244071,1.0426816666303478,1.6917688869796754,-0.0426816666303478,-2525.1513300241827,,1.3898016949502838e-05,1.5339600690299602e-05,149.4530047664033,1.0578950635310729,-0.0259357498432866,,-0.025925478874757,-0.0123478301187847,-28.49441550587864,,1.644231714022915e-05,1.644231714022915e-05,1.644231714022915e-05,0.3608172672295419,0.3771535859503236,0.6391827327704581,0.6391827327704581,50.97407731449674,1.7714859870157706,1.0787011495445062,0.1404958651578507,0.1604553572937558,1.6110306297220147,0.0,-0.0417832874023427,-0.0150701611890224,2.772583974269566,1.0840175175220854,-2735.2242586228845,-2524.1513300241827,-2524.1513300241827,-2524.1513300241827,-2524.1513300241827,-2524.1513300241827,-2524.1513300241827,-2524.1513300241827,-2524.1513300241827,-0.0350806979677862,-0.0387194734844596,-0.0235772345158679,-0.0235772345158679,-0.0235772345158679,0.4252798860501518,0.3631110692315198,47785.235700000005,47785.235700000005,837.2182306929586,13.86891339535655,0.2120457365453572,851.0871440883152,1.0426816666303478,1.644231714022915e-05,26.31785126888208,584.3115708959451,2.370893411748934,1435.3987149842603,1.7081414354328872,1.7081414354328872,1.7081414354328872,0.2752173274912433,1.9596232867053545,0.251481851272467,5417081.4,0.4116338844946157,1.6008536188930005,-1.1336307796008214,0.5812876692393854,0.4351043700572072,1.4328284298892506,2.023364766126645,0.4861725822418996,1.0840175175220854,1.0840175175220854,1.0840175175220854,,2.4839435917984014,0.0071289078572014,0.5644978325143802,50.97407731449674,53.41806939196152,59.153141102713846,0.6437394075762929,79.18433564043622,0.3608172672295419,0.3608172672295419,0.3608172672295419,0.4225933586025382,1.7714859870157706,0.0578950635310727,0.4295855573586651,0.4295855573586651,0.6391827327704581,0.49299943358828,0.3562605924237071,0
117,214,1013,10852,3567760.42,966044.96,0.0,0.0,947214.96,943514.96,18830.0,0.0,0.0,2574453.7,143879.33,221918.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208656.0,2208656.0,0.0,3382627.94,50000.0,2726341.92,727786.02,185132.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18830.0,0.0,0.0,154547.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11755.07,0.0,0.0,0.0,0.0,SFJMA,162513.45,0.0,11780.63,0.0,0.0,0.9481096098935926,8744264.52,0.0,0.0,0.0,871948.91,12351.06,0.0,3094.6,881205.3700000001,23717.85,0.0,23717.85,5696.2,5696.2,899227.02,171441.0,727786.02,7872315.61,95728.24,SFJMA,8780333.43,,,95728.24,7881106.41,154547.41,30585.070000000007,0.1024137667628414,0.1028362097170409,0.0997166666225234,0.0995760179299774,0.0832301010948831,0.2039895997276633,0.1998980871871435,0.2443967103598285,0.2151540260735858,0.2151540260735858,1.05473037037588,0.9339601462175016,14.5557204,0.2788738992737634,,0.0832301010948831,904923.22,1000651.46,1000651.46,976933.61,0.1144351772194558,0.1139650866311121,0.1117227878646105,0.1034876309986102,0.2804704750886832,0.2804704750886832,0.2738226492237391,0.2469911838979367,4.709144074300566,5.701844954891189,3.613472371279303,0.9012886552064188,7.448444227721491,0.0987113447935812,174.6700010533338,,56.962,56.962,3.724821968948526,1.0085726243916344,6.437864342081178,,5.701844954891189,2.5942229609177043,0.0,,0.0006514212815693,0.0006514212815693,0.0006514212815693,0.9481096098935926,0.7441200101659292,0.0518903901064074,0.0518903901064074,3.5015222686944094,0.05473037037588,0.0,0.0,0.0055666778416073,0.045688563076198,30.96984770674057,0.2658368097083713,0.2536390097628809,1.0480911826492847,0.8258983033659906,128.76693585197148,175.6700010533338,175.6700010533338,171.50619886942175,175.6700010533338,175.6700010533338,171.50619886942175,175.6700010533338,175.6700010533338,9769.3361,9769.3361,5.405056206236744,5.405056206236744,5.276943354294179,6.433843044966332,2.4509113535151554,9.23155238173181,87442.6452,5.989306018843995,9.237859455788742,6.764993861370517,15.227165474632738,0.9012886552064188,0.0006514212815693,39.403067533345705,6.43338923603377,0.4903956542247877,21.66055471066651,16.65801905059425,16.65801905059425,15.48054905735621,15.727046930129726,30.94914175527109,14.291122704676836,2419906.29,0.6782704007910935,0.01767414625284,-0.2767421187299581,0.0433177657147729,-0.5757417394074908,0.9309721204645228,0.0594565709401912,6.615422376903957,0.7273122051908064,0.7273122051908064,0.7449697835659477,,3.959088477336443,0.3752427010048772,18.271391060066826,3.5015222686944094,0.0517574254515027,3.533182358303489,0.0719113651179665,48.69219577392749,0.9481096098935926,0.9481096098935926,0.9481096098935926,2.488865380924889,0.05473037037588,0.0085726243916344,0.0,0.0,0.0518903901064074,-0.5671691150158564,0.9386779727287384,0
117,214,4110,1720,244320.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244320.28,9023.48,109454.27,0.0,0.0,0.0,0.0,62573.0,0.0,0.0,95746.53,95746.53,30096.0,134134.73,5000.0,0.0,-113475.06,110185.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110185.55,0.0,0.0,0.0,0.0,0.0,0.0,56303.86,0.0,0.0,0.0,0.0,0.0,0.0,SFJIN,0.0,0.0,0.0,0.0,0.0,0.5490118544395906,100370.36,0.0,0.0,0.0,-97939.09,0.05,0.0,1334.97,-99274.01,0.0,0.0,0.0,14201.05,14201.05,-113475.06,0.0,-113475.06,198309.45,0.0,SFJIN,100370.41,,,0.0,213845.47,110185.55,0.0,-1.1305628820286775,-1.1305634452242674,-0.9757770122574034,-0.9757765261694158,-1.1305634452242674,-0.464452070863704,-0.4173710405865612,-0.400863530444546,-0.8459782190637726,-0.8459782190637726,1.821454294499269,-992.7401,-22.695012,-0.464452070863704,,-1.1305634452242674,-99274.01,-99274.01,-99274.01,-99274.01,-0.9890769545909768,-0.9890764618775592,-0.9890769545909768,-0.9890769545909768,-0.4063273421264907,-0.4063273421264907,-0.4063273421264907,-0.4063273421264907,-1.0298542776253328,-0.9009712253557748,0.7482801806810213,2.1305639433793004,2.614614907706013,-1.1305639433793004,-7.990610553444992,,142.01049999999998,142.01049999999998,2443.2028000000005,1.0000000000000002,-1.0298542776253328,,-0.9009712253557748,-0.4504856126778874,-0.0,,0.1414864906332905,0.1414864906332905,0.1414864906332905,0.5490118544395906,1.0134639253032949,0.4509881455604095,0.4509881455604094,1341.3473,0.8214542944992694,0.0,0.0,0.0,0.8214542944992694,0.0,-0.8459782190637726,-0.4063273421264907,2.082011549201672,1.1430490215918547,-6.990610553444991,-6.990610553444991,-6.990610553444991,-6.990610553444991,-6.990610553444991,-6.990610553444991,-6.990610553444991,-6.990610553444991,-6.990610553444991,-992.7401,-992.7401,-0.9009712253557748,-0.9009712253557748,-0.9009712253557748,0.6755591751571189,0.4108146896360793,1003.7036,1003.7036,32.72426959512748,396.9434231380658,226.92527953471523,429.66769273319335,2.1305639433793004,0.1414864906332905,0.9170072579169364,399.5954602534055,204.1898130085416,829.2631529865988,2.2173531828810584,2.2173531828810584,2.2173531828810584,1.862320422233224,3.0863104100310794,0.868957227150021,134134.72999999998,0.5490118544395904,1.0977897259708942,-1.3363978170447928,0.4509881455604095,0.059098737116706,0.0818934969240521,0.0672717647398254,1.132151226707124,1.1430490215918547,1.1430490215918547,1.1430490215918547,,1.0482924028682814,0.0,1.2173531828810584,1341.3473,50.0,1341.3473,0.4509881455604095,0.0121735318288105,0.5490118544395906,0.5490118544395906,0.5490118544395906,0.9028158069645548,0.8214542944992694,0.0,0.0,0.0,0.4509881455604095,0.059098737116706,0.5490118544395906,0
